ID-datalake,nct_id,brief_title,official_title,phase,recruitment_status,start_date,completion_date,primary_completion_date,enrollment,enrollment_type,lead_sponsor,sponsor_organization,indications,interventions_drugs,drugs_datalake,main_technologies,specific_technologies,target_names,target_abbreviations
33835,NCT03167853,Study of JS001 in Patients With Advanced Neuroendocrine Tumors,Phase Ib Study of Safety and Efficacy of Recombinant Humanized Anti-PD-1 Monoclonal Antibody for Patients With Advanced Neuroendocrine Tumors Following Failure of First-Line,PHASE1,COMPLETED,6/4/2017,11/5/2019,11/12/2018,40,ACTUAL,,,['Neuroendocrine Tumors'],['Anti-PD1 Monoclonal Antibody'],[],[],[],[],[]
56362,NCT06390839,Testing Palbociclib (PD-0332991) as Potentially Targeting Treatment in Cancers With CDK4 or CDK6 Amplification (MATCH - Subprotocol Z1C),MATCH Treatment Subprotocol Z1C: Phase II Study of Palbociclib (PD-0332991) in Patients With Tumors With CDK4 or CDK6 Amplification,PHASE2,ACTIVE_NOT_RECRUITING,22/3/2017,31/12/2025,15/1/2022,43,ACTUAL,,,"['Hematology', 'Solid Tumors', 'Hematology', 'Solid Tumors']","['Biopsy', 'Biospecimen Collection', 'Computed Tomography', 'Magnetic Resonance Imaging', 'Palbociclib']",['B504'],[['Small Molecule']],[['Small Molecule']],"[['Cyclin-dependent kinase 4', 'Cyclin-dependent kinase 6']]","[['CDK4', 'CDK6']]"
32742,NCT03020030,Treatment of Newly Diagnosed Acute Lymphoblastic Leukemia in Children and Adolescents,Treatment of Newly Diagnosed Acute Lymphoblastic Leukemia in Children and Adolescents,PHASE3,ACTIVE_NOT_RECRUITING,3/3/2017,30/11/2034,30/11/2026,560,ACTUAL,,,['Acute Lymphoblastic Leukemia'],"['Pegaspargase', 'Crisantaspase', 'Cyclophosphamide', 'Cytarabine', 'Dasatinib', 'Dexamethasone', 'Dexrazoxane', 'Doxorubicin', 'Etoposide', 'Hydrocortisone', 'leucovorin calcium', 'Mercaptopurine', 'Methotrexate', 'Nelarabine', 'Vincristine']","['B675', 'B723', 'B2818', 'B2050', 'B293', 'B1128', 'B392', 'B1914', 'B1463', 'B1133', 'B8438', 'B2978', 'B997', 'B112', 'B2083']","[['Other Protein Therapy'], ['Other Protein Therapy'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], [], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Enzyme'], ['Enzyme'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], [], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Asparagine'], ['Asparagine'], ['DNA'], ['DNA-directed DNA polymerase'], ['Bcr-Abl tyrosine kinase', 'Ephrin type-A receptor 2'], ['Glucocorticoid receptor'], ['Top II inhibitors (Topoisomerase II inhibitors)'], ['Top II inhibitors (Topoisomerase II inhibitors)'], ['Top II inhibitors (Topoisomerase II inhibitors)'], ['Glucocorticoid receptor'], [], [], ['Dihydrofolate reductase'], ['DNA polymerase alpha subunit'], ['Tubulin beta-1 chain']]","[['ASN'], ['ASN'], ['DNA'], ['DNA-directed DNA polymerase'], ['BCR-ABL1', 'EphA2', 'FYN'], ['GR'], ['TOP2'], ['TOP2'], ['TOP2'], ['GR'], [], ['HPRT1'], ['DHFR'], ['POLA1'], ['TUBB1']]"
32971,NCT03052127,Study in Subjects With Small Primary Choroidal Melanoma,"A Phase 1B/2 Open-Label, Ascending Single and Repeat Dose Clinical Trial Designed to Evaluate the Safety and Efficacy of Light-activated AU-011 for the Treatment of Subjects With Small Primary Choroidal Melanoma",PHASE1/PHASE2,COMPLETED,27/2/2017,26/1/2021,26/1/2021,57,ACTUAL,,,"['Uveal Melanoma', 'Eye Neoplasm', 'Uveal Melanoma']","['Belzupacap sarotalocan', 'Laser Activation']",['B1665'],[['Radiopharmaceutical']],[['Radiopharmaceutical']],[[]],[[]]
26368,NCT02216578,Ph II CABOGIST in GIST,"Phase II Study of Cabozantinib in Patients With Gastrointestinal Stromal Tumor (GIST) Who Progressed During Neoadjuvant, Adjuvant or Palliative Therapy With Imatinib and Sunitinib",PHASE2,COMPLETED,2/2/2017,23/2/2021,20/5/2019,51,ACTUAL,,,['Soft Tissue Sarcoma'],['Cabozantinib'],['B591'],[['Small Molecule']],[['Small Molecule']],"[['AXL receptor tyrosine kinase', 'c-Met inhibitors(Hepatocyte growth factor receptor inhibitors)', 'Stem cell growth factor receptor', 'Tyrosine-protein kinase receptor FLT3', 'Vascular endothelial growth factor receptor 1', 'Vascular endothelial growth factor receptor 2', 'Vascular endothelial growth factor receptor 3']]","[['AXL', 'c-Met', 'c-Kit', 'FLT3', 'VEGFR1', 'VEGFR2', 'VEGFR3']]"
30965,NCT02782546,Cytokine Induced Memory-like NK Cell Adoptive Therapy After Haploidentical Donor Hematopoietic Cell Transplantation,A Phase II Study of Cytokine Induced Memory-like NK Cell Adoptive Therapy After Haploidentical Donor Hematopoietic Cell Transplantation,PHASE2,RECRUITING,30/1/2017,31/7/2026,31/7/2026,60,ESTIMATED,,,['Acute Myeloid Leukemia'],"['Allogeneic Hematopoietic Stem Cell Transplantation', 'Tacrolimus', 'Mycophenolate mofetil', 'Filgrastim', 'Donor-derived Cytokine-induced Memory-like Natural Killer Cells', 'ALT 801', 'Leukapheresis']","['B2846', 'B310', 'B157', 'B2462']","[['Small Molecule'], ['Small Molecule'], ['Other Protein Therapy'], ['Engineered Protein Therapy']]","[['Small Molecule'], ['Small Molecule'], ['Colony-Stimulating Factor'], ['Fusion Protein']]","[[], [""Inosine-5'-monophosphate dehydrogenase""], ['Colony stimulating factor 3 receptor'], []]","[['CaN'], ['IMPDH'], ['CSF-3R'], ['GCGR', 'GLP-1R']]"
32055,NCT02935205,Enzalutamide and Indomethacin in Treating Patients With Recurrent or Metastatic Hormone-Resistant Prostate Cancer,A Phase I/II Study of Enzalutamide in Combination With Indomethacin in Castration-Resistant Prostate Cancer (CRPC),PHASE1/PHASE2,RECRUITING,17/1/2017,31/12/2024,31/3/2024,38,ESTIMATED,,,"['Prostate Cancer', 'Prostate Cancer', 'Prostate Cancer']","['Enzalutamide', 'Indometacin']","['B25', 'B4114']","[['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule']]","[['Androgen Receptor'], ['Cyclooxygenases']]","[['AR'], ['COX']]"
33631,NCT03141463,Vvax001 Cancer Vaccine in (Pre) Malignant Cervical Lesions,"Immune Modulating Effects and Safety of Vvax001, a Therapeutic Semliki Forest Virus Based Cancer Vaccine, in Patients With a History of (Pre) Malignant Cervical Lesions.",PHASE1,COMPLETED,13/1/2017,28/11/2017,28/11/2017,12,ACTUAL,,,"['Intraepithelial Neoplasia', 'Cervical Cancer']",['Vvax 001'],['B4012'],[[]],[[]],"[['HPV E6', 'Protein E7']]","[['HPV E6', 'E7']]"
33303,NCT03096184,A Study of Apatinib Plus Tegafur Gimeracil Oteracil in Recurrent/Metastatic Head and Neck Cancers,A Non-randomized Phase II Study of Apatinib Mesylate Tablets Plus Tegafur Gimeracil Oteracil Potassium Capsules in Recurrent/Metastatic Squamous Cell Carcinoma of Head and Neck,PHASE2,UNKNOWN,23/12/2016,1/5/2019,31/7/2018,38,ESTIMATED,,,['Head and Neck Squamous Cell Carcinoma'],"['rivoceranib mesylate', 'Gimeracil/oteracil/tegafur']","['B8835', 'B2855']","[[], ['Small Molecule']]","[[], ['Small Molecule']]","[[], ['Thymidylate synthase']]","[[], ['TYMS']]"
31688,NCT02881554,Sulfur Colloid SPECT/CT in Measuring Liver Function in Patients With Primary or Metastatic Liver Cancer Undergoing Radiation Therapy or Surgery,Functional Liver Imaging With Sulfur Colloid SPECT/CT in Primary and Metastatic Liver Cancer Patients Receiving Liver-Directed Treatment: A Pilot Study,,TERMINATED,21/12/2016,9/2/2025,31/7/2024,48,ACTUAL,,,"['Hepatocellular Carcinoma', 'Liver Cancer', 'Liver Cancer', 'Vascular Thrombosis', 'Intrahepatic Cholangiocarcinoma', 'Liver Cancer']","['Computed Tomography', 'Single Photon Emission Computed Tomography', 'technetium tc-99m sulfur colloid']",['B9546'],[[]],[[]],[[]],[[]]
32338,NCT02970539,"Ph1b Study of Oraxol in Comb. w. Ramucirumab in Patients w. Gastric, Gastro-esophageal, or Esophageal Cancers","A Phase 1b Study of Oraxol in Combination With Ramucirumab in Patients With Gastric, Gastro-esophageal, or Esophageal Cancers",PHASE1,UNKNOWN,8/12/2016,31/12/2022,27/3/2019,36,ACTUAL,,,"['Gastric Cancer', 'Esophageal Cancer', 'Gastro-esophageal Cancer']","['Oral Paclitaxel + Encequidar - Hanmi', 'Paclitaxel', 'HM 30181A', 'Ramucirumab']","['B2557', 'B1250', 'B3500', 'B449']","[['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Antibody']]","[['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Monoclonal Antibody']]","[['P-glycoprotein 1', 'Tubulin beta-1 chain'], ['Tubulin beta-1 chain'], ['P-glycoprotein 1'], ['Vascular endothelial growth factor receptor 2']]","[['P-gp', 'TUBB1'], ['TUBB1'], ['P-gp'], ['VEGFR2']]"
32269,NCT02962063,"Durvalumab, an Anti-PDLI Antibody, and Tremelimumab, an Anti-CTLA4 Antibody, and Chemoradiation Before Surgery for Esophageal Cancer",Phase Ib/II Study of Induction Chemotherapy and Durvalumab (MEDI4736) and Tremelimumab With Chemoradiation for Esophageal and Gastroesophageal Junction Adenocarcinoma,PHASE1/PHASE2,RECRUITING,30/11/2016,30/11/2025,30/11/2025,79,ESTIMATED,,,"['Esophageal Cancer', 'Gastroesophageal Junction Cancer']","['Durvalumab', 'Carboplatin', 'Paclitaxel', 'External Beam Radiation Therapy', 'Esophagogastrectomy', 'Tremelimumab']","['B977', 'B274', 'B1250', 'B692']","[['Antibody'], ['Small Molecule'], ['Small Molecule'], ['Antibody']]","[['Monoclonal Antibody'], ['Small Molecule'], ['Small Molecule'], ['Monoclonal Antibody']]","[['Programmed death-ligand 1'], ['DNA'], ['Tubulin beta-1 chain'], ['Cytotoxic T-Lymphocyte-Associated Antigen 4']]","[['PDL1'], ['DNA'], ['TUBB1'], ['CTLA4']]"
32793,NCT03027739,CART-19 Cells For MRD Positive CD19+ ALL,CART-19 Cells For Patients With Minimal Residual Disease (MRD) Positive CD19+ Acute Lymphoblastic Leukemia,PHASE2/PHASE3,UNKNOWN,30/11/2016,31/12/2020,31/12/2019,20,ESTIMATED,,,['Acute Lymphoblastic Leukemia'],['Tisagenlecleucel'],['B971'],[['Chimeric Antigen Receptor T-Cell Therapy (CAR-T)']],[['Chimeric Antigen Receptor T-Cell Therapy (CAR-T)']],[['B-lymphocyte antigen CD19']],[['CD19']]
31156,NCT02810990,Bosutinib in Elderly Chronic Myeloid Leukemia,"Bosutinib Efficacy, Safety, Tolerability (BEST) Study in Elderly Chronic Myeloid Leukemia Patients Failing Front-line Treatment With Other Tyrosine Kinase Inhibitors",PHASE2,COMPLETED,17/11/2016,22/6/2022,30/4/2020,65,ACTUAL,,,['Chronic Myeloid Leukemia'],['Bosutinib'],['B889'],[['Small Molecule']],[['Small Molecule']],"[['Bcr-Abl tyrosine kinase', 'SRC inhibitors(Tyrosine-protein kinase SRC inhibitors)']]","[['BCR-ABL1', 'SRC']]"
31623,NCT02873598,A Dose Escalation Trial of SBRT After Induction Chemotherapy for Locally Advanced Pancreatic Cancer,A Dose Escalation Trial of Stereotactic Body Radiotherapy (SBRT) After Induction Chemotherapy for Locally Advanced Pancreatic Cancer,PHASE1,COMPLETED,17/11/2016,28/11/2022,7/6/2019,14,ACTUAL,,,['Pancreatic Cancer'],"['FOLFIRINOX', 'Gemcitabine', 'Paclitaxel', 'Stereotactic Body Radiation Therapy']","['B2079', 'B1250']","[['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule']]","[['DNA', 'Ribonucleotide reductase'], ['Tubulin beta-1 chain']]","[['DNA', 'RNR'], ['TUBB1']]"
31962,NCT02921919,Open-Label Extension and Safety Study of Talazoparib,"A SINGLE-ARM, OPEN-LABEL, MULTICENTER, EXTENDED TREATMENT, SAFETY STUDY IN PATIENTS TREATED WITH TALAZOPARIB",PHASE2,COMPLETED,8/11/2016,20/7/2021,20/7/2021,120,ACTUAL,,,['Cancer'],['Talazoparib'],['B928'],[['Small Molecule']],[['Small Molecule']],"[['PARP1 inhibitors(Poly (ADP-Ribose) polymerase 1 inhibitors)', 'PARP2 inhibitors(Poly (ADP-Ribose) Polymerase 2 inhibitors)']]","[['PARP1', 'PARP2']]"
59181,NCT02940886,Iron Isomaltoside/Ferric Derisomaltose vs Iron Sucrose for the Treatment of Iron Deficiency Anemia (IDA),"A Phase III, Randomised, Open-label, Comparative Safety and Efficacy Trial of Intravenous Iron Isomaltoside/Ferric Derisomaltose (MonoferÂ®/MonoferricÂ®) and Iron Sucrose in Subjects With Iron Deficiency Anemia (FERWON-IDA)",PHASE3,COMPLETED,8/11/2016,28/3/2018,28/3/2018,1512,ACTUAL,,,"['Iron-Deficiency Anemia', 'Iron-Deficiency Anemia']","['Iron Isomaltoside 1000', 'Iron sucrose']",['B104'],[['Small Molecule']],[['Small Molecule']],[[]],[['Phosphates']]
31961,NCT02921893,"Ixazomib Citrate, Lenalidomide, and Dexamethasone in Treating Patients With POEMS Syndrome","Ixazomib, Lenalidomide, and Dexamethasone for Patients With POEMS Syndrome",EARLY_PHASE1,COMPLETED,31/10/2016,13/5/2024,21/4/2022,21,ACTUAL,,,"['Plasmacytoma', 'Plasma Cell Neoplasm']","['Dexamethasone', 'Ixazomib citrate', 'Lenalidomide', 'Questionnaire Administration']","['B1128', 'B8740', 'B2071']","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule'], ['Molecular glue']]","[['Glucocorticoid receptor'], ['Proteasome'], ['casein kinase 1 alpha 1', 'Cereblon', 'DNA-binding protein Ikaros', 'Interleukin-2', 'Interleukin-6', 'Tumor necrosis factor Î±', 'Zinc finger protein Aiolos']]","[['GR'], ['Proteasome'], ['IFNÎ³', 'CK1Î±', 'CRBN', 'IKZF1', 'IL-2', 'IL-6', 'TNF-Î±', 'IKZF3']]"
32104,NCT02942173,CD45RA Depleted T-cell Infusion for Prevention of Infections After TCRab/CD19-depleted Allo-HSCT,A Phase II Prospective Randomized Trial of Donor T-memory Cells (CD45RA Depleted) Infusion for Prevention of Infections After Allogeneic TcRÎ±Î²/CD19-depleted Hematopoietic Stem Cell Transplantation,PHASE2/PHASE3,COMPLETED,31/10/2016,21/8/2020,21/8/2019,150,ACTUAL,,,"['Graft Versus Host Disease', 'Leukemia', 'Hematology', 'Myelodysplastic Syndrome', 'Graft Versus Host Disease', 'Opportunistic Infections']",['CD45RA-depleted Donor T-lymphocytes'],[],[],[],[],[]
32142,NCT02946021,Response to Intermittent Pneumatic Compression Therapy in Head and Neck Cancer-Related Lymphedema,Assessment of Lymphatic Structure and Function Pre- and Post- Treatment and During Recovery in Head and Neck Cancer Patients Using NIR Fluorescence Lymphatic Imaging,PHASE1/PHASE2,COMPLETED,31/10/2016,28/2/2018,28/2/2018,11,ACTUAL,,,"['Head and Neck Neoplasm', 'Cardiovascular Neoplasm', 'Head and Neck Neoplasm']","['Indocyanine green', 'Near-Infrared Fluorescence Imaging']",['B361'],[['Imaging']],[['Imaging Agent']],[[]],[[]]
37111,NCT03606863,Peripheral Parenteral Nutrition vs Conventional Fluid in Colorectal Resection in ERAS,"A RANDOMIZED, CONTROLLED, CLINICAL TRIAL TO COMPARE PERIPHERAL PARENTERAL NUTRITION (PeriOlimel N4-E) VERSUS CONVENTIONAL FLUID THERAPY IN ENHANCED RECOVERY AFTER SURGERY (ERAS) PROTOCOL IN COLORECTAL CANCER SURGERY.",PHASE3,UNKNOWN,31/10/2016,30/4/2019,31/1/2018,200,ESTIMATED,,,"['Colon Carcinoma', 'Parenteral Nutrition', 'Fast-track']",['Total Parenteral Nutrition'],[],[],[],[],[]
31626,NCT02873975,A Study of LY2606368 (Prexasertib) in Patients With Solid Tumors With Replicative Stress or Homologous Repair Deficiency,A Phase II Study of the CHK1 Inhibitor LY2606368 in Patients With Advanced Solid Tumors Exhibiting Replicative Stress or Homologous Recombination Repair Deficiency,PHASE2,COMPLETED,12/10/2016,1/7/2021,30/9/2020,27,ACTUAL,,,['Epithelial Neoplasm'],['Prexasertib'],['B1009'],[['Small Molecule']],[['Small Molecule']],"[['Checkpoint kinase 1', 'Checkpoint kinase 2']]","[['Chk1', 'Chk2']]"
31282,NCT02829840,"Dose-Escalation Study of Ponatinib, a FLT3 Inhibitor, With and Without Combination of 5-Azacytidine, in Patients With FLT3-Mutated Acute Myeloid Leukemia (AML)","Phase I/II, Dose-Escalation Study of Ponatinib, a FLT3 Inhibitor, With and Without Combination of 5-Azacytidine, in Patients With FLT3-Mutated Acute Myeloid Leukemia (AML)",PHASE1/PHASE2,WITHDRAWN,30/9/2016,,30/9/2021,0,ACTUAL,,,"['Leukemia', 'Acute Myeloid Leukemia', 'Myelodysplastic Syndrome']","['Ponatinib', 'Azacitidine']","['B64', 'B322']","[['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule']]","[['Bcr-Abl tyrosine kinase', 'Protein-tyrosine kinases'], ['DNA']]","[['BCR-ABL1', 'Protein-tyrosine kinases'], ['DNMT1']]"
33101,NCT03070548,A Study of Talazoparib in Patients With Advanced Solid Tumors,A Phase 1 Open-label Study Of 14c-labeled Talazoparib In Patients With Advanced Solid Tumors,PHASE1,COMPLETED,30/9/2016,30/6/2017,30/6/2017,6,ACTUAL,,,['Solid Tumors'],['Talazoparib'],['B928'],[['Small Molecule']],[['Small Molecule']],"[['PARP1 inhibitors(Poly (ADP-Ribose) polymerase 1 inhibitors)', 'PARP2 inhibitors(Poly (ADP-Ribose) Polymerase 2 inhibitors)']]","[['PARP1', 'PARP2']]"
31828,NCT02903914,Arginase Inhibitor INCB001158 as a Single Agent and in Combination With Immune Checkpoint Therapy in Patients With Advanced/Metastatic Solid Tumors,"Safety, Pharmacokinetics, and Pharmacodynamics of Escalating Oral Doses of the Arginase Inhibitor INCB001158 (Formerly Known as CB1158) as a Single Agent and in Combination With Immune Checkpoint Therapy in Patients With Advanced/Metastatic Solid Tumors",PHASE1,COMPLETED,14/9/2016,15/8/2022,30/4/2020,260,ACTUAL,,,"['Anal Cancer', 'Solid Tumors', 'Colorectal Cancer', 'Gastric Cancer', 'Head and Neck Neoplasm', 'Thoracic Neoplasm', 'Renal Cell Carcinoma', 'Bladder Cancer', 'Urothelial Carcinoma', 'Mesothelioma']","['Numidargistat', 'Pembrolizumab']","['B1243', 'B936']","[['Small Molecule'], ['Antibody']]","[['Small Molecule'], ['Monoclonal Antibody']]","[['Arginase-1'], ['Programmed cell death protein 1']]","[['ARG1'], ['PD-1']]"
31680,NCT02880371,A Study of ARRY-382 in Combination With Pembrolizumab for the Treatment of Patients With Advanced Solid Tumors,"A Phase 1b/2 Study of ARRY-382 in Combination With Pembrolizumab, a Programmed Cell Death Receptor 1 (PD-1) Antibody, for the Treatment of Patients With Advanced Solid Tumors",PHASE1/PHASE2,TERMINATED,1/9/2016,24/10/2019,17/9/2019,82,ACTUAL,,,['Solid Tumors'],"['ARRY 382', 'Pembrolizumab']","['B2345', 'B936']","[['Small Molecule'], ['Antibody']]","[['Small Molecule'], ['Monoclonal Antibody']]","[['Colony stimulating factor 1 receptor'], ['Programmed cell death protein 1']]","[['CSF-1R'], ['PD-1']]"
30863,NCT02768792,High Dose Cytarabine Followed by Pembrolizumab in Relapsed/Refractory AML,LCCC 1522: Phase 2 Study of High Dose Cytarabine Followed by Pembrolizumab in Relapsed and Refractory Acute Myeloid Leukemia,PHASE2,COMPLETED,22/8/2016,20/6/2024,27/11/2019,38,ACTUAL,,,['Acute Myeloid Leukemia'],['Pembrolizumab'],['B936'],[['Antibody']],[['Monoclonal Antibody']],[['Programmed cell death protein 1']],[['PD-1']]
30478,NCT02721550,A Trial of CMNa Combined With Preoperatie Concurrent Chemoradiotherapy for Locally Advanced ESCC,A Perspective Trial of Sodium Glycididazole Combined With Preoperatie Concurrent Chemoradiotherapy for Locally Advanced Squamous Cell Esophageal Carcinoma,PHASE4,TERMINATED,1/8/2016,30/6/2018,30/6/2018,2,ACTUAL,,,['Digestive System Neoplasm'],['Sodium Glycididazole'],[],[],[],[],[]
30273,NCT02693067,A Phase 1 Study of PV-10 Chemoablation of Neuroendocrine Tumours (NET) Metastatic to the Liver,"A Phase 1 Study to Assess the Safety, Tolerability and Effectiveness of PV-10 Chemoablation of Neuroendocrine Tumours (NET) Metastatic to the Liver in the Reduction of Biochemical Markers and Symptoms Caused by Secretory Products",PHASE1,UNKNOWN,31/7/2016,30/9/2023,1/9/2021,12,ACTUAL,,,['Neuroendocrine Tumors'],['Rose bengal sodium'],['B2120'],[['Small Molecule']],[['Small Molecule']],[[]],[[]]
31717,NCT02886897,A Study of Combinations of D-CIK Immunotherapy And Anti-PD-1 In Refractory Solid Tumors,A Phase II Study of Combinations of Dendritic Cells and Cytokine-induced Killer Cell ï¼ˆD-CIK) Immunotherapy And Anti-Programmed Death-1 In Refractory Solid Tumors,PHASE1/PHASE2,UNKNOWN,31/7/2016,31/10/2019,30/9/2019,50,ESTIMATED,,,"['Hepatocellular Carcinoma', 'Renal Cell Carcinoma', 'Bladder Cancer', 'Colorectal Cancer', 'Non-Small Cell Lung Cancer', 'Breast Cancer']","['PD-1 Inhibitor', 'Valproic acid']",['B29'],[['Small Molecule']],[['Small Molecule']],[['Histone deacetylase']],[['HDAC']]
31985,NCT02924753,The Safety and Efficacy of CART-19 Cells in B-cell Acute Lymphoblastic Leukemia (B-ALL).,The Safety and Efficacy of CART-19 Cells in Relapse and Refractory Patients With CD19+ B-cell Acute Lymphoblastic Leukemia.,PHASE1,UNKNOWN,18/7/2016,31/12/2019,31/7/2019,20,ESTIMATED,,,['T-cell acute lymphoblastic leukemia'],"['Cyclophosphamide', 'Fludarabine', 'CART-19 - Henan Cancer Hospital']","['B2818', 'B346', 'B12210']","[['Small Molecule'], ['Small Molecule'], ['Cell Therapy']]","[['Small Molecule'], ['Small Molecule'], ['T-Cell Chimeric Antigen Receptor (CAR) Therapy']]","[['DNA'], ['Ribonucleotide reductase', 'RNA polymerase II'], []]","[['DNA'], ['DNA polymerase III', 'RNR', 'RNA polymerase II'], []]"
